,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000342122,1.56806045197e-05,B,CompNM,F1,Computer,Sue plays Minecraft.,0.574249084396,4.0742493695,4.12434205612,8.12669386159,1,Computer,6.7558253443,2.63149098593,1,8.14338058992,11.5433771117,11.6102283723,13.6102240958,13.6276027664,15.6276070429,15.6276081833,25.627629566
1,25.6541793941,1.79614189619e-05,B,PeerMental,F1,Adrienne,"I like calm, relaxing rides.",0.567348478326,4.06735218465,4.1007076799,8.10688441228,1,Ferris wheel,6.322444532,2.22173457128,1,8.12352181799,14.1235269498,14.1740236258,16.1740276172,16.1905843391,18.6905900412,18.6905911816,44.3447563206
2,44.3509059683,8.26795439934e-06,B,CompNM,F1,Computer,Sue is playing with her little brother.,0.569455666371,4.06944939413,4.1532750509,8.16526786178,2,Nerf gun,6.12479565322,1.97152744476,1,8.18182543896,11.1818337069,11.2321698705,13.2321727216,13.2489361423,17.4489385372,17.4489396776,61.7998407991
3,61.8060052721,8.26795530884e-06,B,PeerMental,F1,Adrienne,I am scared of roller coasters.,0.552036226187,4.05204135802,4.08526342559,8.09767305542,2,Water park,6.92360324309,2.83833696648,1,8.1143509456,12.3143579021,12.3644306316,14.3644320571,14.381819851,17.3818278338,17.3818289742,79.1878293996
4,79.1940238083,7.98285327619e-06,B,PeerNM,F1,Adrienne,I sprained my ankle.,0.553352541599,4.05336052445,4.08675907009,8.09461619299,1,Watch a movie,6.58861223235,2.50186000471,0,8.11161111646,11.5116190423,11.5620487194,13.5620395961,13.5788243995,15.5788246846,15.578825825,94.7728450716
5,94.7947158076,1.02636677184e-05,B,PeerMental,F1,Adrienne,I want to eat healthy.,0.551691538005,4.051691538,4.08487540192,8.09597527368,1,Fish,5.35510352335,1.27022555551,1,8.11300954122,14.1130255069,14.1641479816,16.1641545389,16.1808426928,18.6808475395,18.6808486799,113.47555793
6,113.481598669,8.55305734149e-06,B,PeerMental,F1,Adrienne,I think it will be warm today.,0.554292807621,4.05428596518,4.0875468066,8.10030312033,2,T-shirt,5.77273473721,1.68518536469,1,8.11736105132,12.3173845437,12.3676699592,14.3676699592,14.384682559,17.7847001783,17.7847013187,131.266294856
7,131.272370947,1.02636677184e-05,B,PeerNM,F1,Adrienne,I came in third place in the contest.,0.552128028994,4.05212660348,4.0854153849,8.09082262728,1,Bronze medal,6.52007316855,2.4346651963,1,8.10746430952,11.1074608883,11.1576659051,13.1576579222,13.1746363098,15.6746417267,15.6746428671,146.947006972
8,146.953275222,7.98285236669e-06,B,CompMental,F1,Computer,Sue wonders if the weather is nice.,0.554370640435,4.05437520207,4.0875011903,8.09531868404,1,Window,6.2070047823,2.11950102608,1,8.11211118517,14.1121208786,14.1618343798,16.161843503,16.1791027159,18.1791067074,18.1791078478,165.132378223
9,165.138659303,6.84244514559e-06,B,CompNM,F1,Computer,Sue is going to a water park.,0.554791735923,4.0547880296,4.08801323329,8.10407929482,2,Bathing suit,6.8459403487,2.75792426439,1,8.12075518928,14.1207631721,14.1875251959,16.1875346042,16.2044653798,19.2044642394,19.2044656649,184.343121261
10,184.377239404,7.98285236669e-06,B,CompMental,F1,Computer,Sue thinks there is candy in the jar.,0.576450356064,4.07644978586,4.10985203782,8.11487496287,1,Jar,6.04043543041,1.93058025647,1,8.13177551762,12.3318312265,12.3820619025,14.3820638982,14.3992096405,16.3992270318,16.3992284573,200.776462444
11,200.782603824,7.98285327619e-06,B,PeerNM,F1,Adrienne,My dog is sick.,0.554736996361,4.0547284433,4.08724089228,8.10201914858,1,Veterinarian,6.92524029813,2.83799655483,1,8.11905797775,11.5190807289,11.5705228027,13.5705173858,13.5871140219,16.0871322685,16.0871334089,216.869732386
12,216.878809175,1.02636677184e-05,B,PeerMental,F1,Adrienne,I think TV shows should be silly.,0.547899968012,4.04790452964,4.08133899812,8.09129475601,1,Comedy ,6.78635376925,2.70502218378,0,8.10785889053,11.507857408,11.5585425363,13.5585482384,13.5753692497,15.5753786581,15.5753800836,232.454182986
13,232.460527644,8.26795439934e-06,B,PeerNM,F1,Adrienne,I am in the living room. ,0.551288403937,4.05128669333,4.08465245225,8.09931894861,1,Watch TV,5.64184417585,1.55718944279,1,8.11619042297,14.1161995462,14.1657813303,16.1657704964,16.1825467467,18.6825632826,18.682564423,251.14308665
14,251.362019525,1.02636677184e-05,B,CompMental,F1,Computer,Sue likes homemade meals.,0.554927159319,4.05492060198,4.08848450671,8.1023239225,2,Pack lunch,6.79955170579,2.71106406296,1,8.11939525328,11.1194097935,11.1861070991,13.1861002566,13.2030313173,17.4030476821,17.4030488226,268.76506179
15,268.835243326,8.83815846464e-06,B,CompNM,F1,Computer,Sue's yard does not have any trees.,0.569431717813,4.06942402006,4.1027917747,8.10818932362,1,Volleyball net,6.539496875,2.43671251295,0,8.12483984401,12.3248456601,12.3748399866,14.3748451184,14.3919073259,17.3919081812,17.3919096067,286.227147516
16,286.295971396,9.69346365309e-06,B,CompMental,F1,Computer,Sue does not know what time it is.,0.557178038715,4.05718659177,4.09033966469,8.10377566131,1,Clock,6.76926675786,2.67892452726,1,8.12042903272,11.520432682,11.5872297733,13.5872226458,13.604107805,15.6041063795,15.604107805,301.900072929
17,301.973928003,9.69346365309e-06,B,PeerNM,F1,Adrienne,My bedroom gets cold at night.,0.553958098005,4.05396265964,4.08825043806,8.09658567682,1,Close window,5.65760090183,1.56935787642,1,8.11324731619,14.1132661329,14.163466303,16.1634688689,16.1802063453,18.6802231664,18.6802243068,320.654146322
18,320.742533609,9.40836252994e-06,B,PeerNM,F1,Adrienne,I am going to a birthday party.,0.556689374082,4.05668082103,4.09004772035,8.10452890049,1,Party hat,5.9074522212,1.81741191349,1,8.12116830192,12.3211738329,12.3712685152,14.3712605324,14.3879082018,17.7879258211,17.7879269615,338.530454869
19,338.544978244,9.12326049729e-06,B,CompNM,F1,Computer,Sue is inside of a tent.,0.543704978848,4.04370298313,4.07719361668,8.08199216654,1,Camping,5.38520372526,1.30800725755,1,8.09905038264,11.0990535188,11.1665017827,13.1665069146,13.1837250728,15.6837361918,15.6837373322,354.228710444
20,354.235100718,7.41264921089e-06,B,PeerMental,F1,Adrienne,I care about the environment.,0.554051326323,4.05404277327,4.08744531033,8.09964710088,1,Recycling,5.30711517375,1.21967756117,1,8.11703375435,14.1170445882,14.16695595,16.1669565203,16.183697703,18.1837159496,18.18371709,372.418813246
21,372.425548208,7.98285236669e-06,B,CompMental,F1,Computer,Sue thinks her friend is mad at her.,0.569115254718,4.06911582492,4.10259191827,8.11708478759,2,Apologize,6.54944807126,2.44685244666,1,8.13374785247,14.1337931837,14.2007114432,16.2007214218,16.2181910399,19.2181933207,19.2181944612,391.643737823
22,391.65050272,9.12326049729e-06,B,CompMental,F1,Computer,Sue feels confused during math class.,0.55278176762,4.05278518884,4.08625329934,8.09509773008,2,Math tutor,6.97238759716,2.88614171046,0,8.11215651637,12.3121552049,12.3622935078,14.3623012056,14.3795592781,16.3795763842,16.3795775246,408.030074543
23,408.036561181,7.98285327619e-06,B,CompNM,F1,Computer,Sue lives far away from school.,0.569214755277,4.0692181765,4.10271080576,8.1132781072,1,Bus,5.77207700716,1.66936278018,1,8.13003753651,11.5300734023,11.5803987321,13.5803961662,13.5974486802,16.0974589439,16.0974600843,424.134016418
