,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000208124,2.56591738435e-06,B,CompMental,F2,Computer,Meg thinks her friend is busy.,0.604916353958,4.10491549865,4.15490811451,8.16355382923,2,Leave alone,5.9143428487,1.7594204791,1,8.20024786758,11.6002677677,11.7354724908,13.7354716355,13.7515539478,15.7515619307,15.7515630711,25.7515835984
1,25.7535362613,4.56163024865e-06,B,CompNM,F2,Computer,Meg only rides her bike in the street.,0.597852099404,4.0978660694,4.13118906304,8.1406875175,2,Road bike,5.98350913666,1.85230410792,1,8.15729527261,14.1573152297,14.2268062487,16.2268148018,16.2431266212,18.7431400209,18.7431411614,44.4966751418
2,44.4983358603,3.99142618335e-06,B,CompMental,F2,Computer,Meg is bored.,0.597534781004,4.09753905753,4.13075200184,8.13218834515,1,New game,6.2859383758,2.15517639539,1,8.16695823086,11.1669750519,11.2367112585,13.2367198116,13.2537238583,17.4537308148,17.4537319552,61.9520661049
3,61.9538565447,4.27652867074e-06,B,CompNM,F2,Computer,Meg has shin guards.,0.606228392841,4.10623580549,4.13949892773,8.15117499041,2,Soccer,5.44042910115,1.30092247567,1,8.17105001314,12.3710652376,12.4380142882,14.43801942,14.4560583866,17.4560760629,17.4560769182,79.4099311821
4,79.411721622,4.276528216e-06,B,PeerMental,F2,Adrienne,I know it will rain later.,0.598390656869,4.0983946483,4.1315770867,8.13899429739,1,Umbrella,5.34727890206,1.2156938325,1,8.17349048529,11.573500977,11.6246553831,13.6246556682,13.6413061886,15.6413187331,15.6413198735,95.0530397848
5,95.054741558,4.276528216e-06,B,CompNM,F2,Computer,Meg invited a lot of friends to the party.,0.605236523376,4.10523623827,4.13927854397,8.15543355729,2,Laser tag,6.89575420568,2.75646254702,0,8.19037022761,14.1903859082,14.2606803443,16.2606837656,16.2773072013,18.7773248776,18.7773257329,113.83206558
6,113.834157658,4.5616297939e-06,B,CompNM,F2,Computer,Meg can speak Spanish.,0.595814761321,4.09581476132,4.12931337772,8.14032144667,1,Mexico,5.24462682729,1.11530489651,1,8.17531485227,12.3753260853,12.4247738714,14.4247795735,14.4439697815,17.8439751414,17.8439759967,131.678131659
7,131.679924665,4.276528216e-06,B,PeerMental,F2,Adrienne,I am interested in the ocean.,0.601612878394,4.1016140188,4.1341005235,8.15017542319,1,Aquarium,5.19431090589,1.06020468035,1,8.17016591219,11.1701830183,11.225099914,13.2251053309,13.2417039627,15.7417145115,15.7417153668,147.421638036
8,147.423430186,4.56163024865e-06,B,PeerNM,F2,Adrienne,I do not own a helmet.,0.606629816297,4.1066301014,4.13990491282,8.15674017924,2,Jogging,5.9856764812,1.84576016431,1,8.17665739705,14.1766688011,14.2316481341,16.2316481341,16.2482065666,18.2482116984,18.2482125537,165.671640744
9,165.673474805,4.276528216e-06,B,CompMental,F2,Computer,Meg does not know where she's going.,0.621398664241,4.12140522158,4.15471167931,8.16667027796,2,Ask for directions,6.37075989346,2.21603766538,1,8.18668329001,14.1866975451,14.2564990401,16.2564984699,16.2764795505,19.2764918099,19.2764929503,184.949965474
10,184.951874516,4.56163024865e-06,B,PeerNM,F2,Adrienne,I can play the piano and violin. ,0.598177115556,4.09818167719,4.13144337392,8.13369824474,2,Music,5.63594427741,1.50449235043,1,8.16865230627,12.368671237,12.4225315451,14.4225315451,14.4428741349,16.4428841135,16.4428849688,201.394757204
11,201.396585278,4.84673182655e-06,B,PeerMental,F2,Adrienne,I want to listen to loud music.,0.583341268669,4.08334212397,4.11671387004,8.11810858847,2,Rock,5.76175118702,1.64502904903,1,8.13840100037,11.5384032242,11.5936645229,13.5936639527,13.613526716,16.1135327032,16.1135335585,217.51011627
12,217.512025312,4.56163024865e-06,B,CompNM,F2,Computer,Meg's dog is sick.,0.608247769505,4.10825632256,4.14155394213,8.15813375726,1,Veterinarian,5.52223994289,1.380678303,1,8.17818126664,11.5781923286,11.645381435,13.6453859966,13.6619866242,15.6620040154,15.6620048707,233.174028187
13,233.176019909,4.84673228129e-06,B,PeerMental,F2,Adrienne,I do not like fruit.,0.584287806934,4.08428780693,4.11990815158,8.13632659904,2,Soda,5.4621806645,1.34226681089,0,8.16940640077,14.169409822,14.2250423234,16.225044034,16.241830548,18.7418359649,18.7418371053,251.917854449
