,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000151105,2.85103033093e-06,A,CompMental,M1,Computer,Tim wants to borrow a book. ,0.585707956428,4.0857147989,4.11946957152,8.12524062695,2,Library,5.774204676601585,1.6547351050767247,1,8.1419473791,11.541955476,11.6085940315,13.608592606,13.6258111181,15.6258094075,15.6258105479,25.6258253733
1,25.6322028428,6.84247243044e-06,A,PeerNM,M1,Harrison,My headphones are broken.,0.56344540163,4.06344568673,4.09692533494,8.11086516224,2,Draw a picture,6.333509812106058,2.236593315360551,1,8.12751175765,14.1275225916,14.177991529,16.1779901035,16.1946669198,18.6946692007,18.6946703411,44.3268694776
2,44.3328968406,7.12757628207e-06,A,CompNM,M1,Computer,Tim is playing with three friends.,0.567265211957,4.06727005871,4.15091814578,8.15133639192,2,Card game,6.3316412468811905,2.1807313690869705,1,8.16799695738,11.1680226167,11.234898663,13.2348975226,13.2514135408,17.451419585,17.4514207254,61.7843138597
3,61.7904455704,6.27226654615e-06,A,CompMental,M1,Computer,Tim wants to have fun with his friends.,0.566356873719,4.06636314599,4.09972048499,8.11397706175,1,Party,5.508422228455856,1.4086991775347997,1,8.13069521802,12.3307235002,12.3809424023,14.3809421172,14.3977415279,17.3977395322,17.3977406726,79.1881831068
4,79.1963216578,8.55309099279e-06,A,PeerMental,M1,Harrison,I care about the environment.,0.54541833737,4.04541235021,4.07867189888,8.07919506293,1,Recycling,5.947747172917843,1.8690729932168324,1,8.09577579954,11.4957987218,11.5458591066,13.5458616726,13.5626271559,15.562635709,15.5626371346,94.7589539456
5,94.7650802394,7.69778125687e-06,A,CompNM,M1,Computer,Tim is running late for his piano lesson.,0.580023287214,4.08002585314,4.11363579343,8.12771161487,1,Shortcut,5.5997695227142685,1.486140856860402,1,8.14428379839,14.1442806623,14.1942335632,16.1942292867,16.211063765,18.7110871434,18.7110882839,113.476163962
6,113.482399735,6.84247243044e-06,A,PeerMental,M1,Harrison,I am scared of roller coasters.,0.548045846847,4.04805439994,4.08144766193,8.08402128693,2,Water park,5.550730376929096,1.469290127680324,1,8.10059233004,12.3006103486,12.3508694502,14.3508685949,14.3676072786,17.7676193669,17.7676205073,131.250016536
7,131.256665994,1.08339145299e-05,A,PeerNM,M1,Harrison,I just got a new sleeping bag.,0.547833730197,4.04783230468,4.08102684986,8.09589525771,2,Go camping,6.817555731939137,2.73652660125299,1,8.11247856025,11.1124814113,11.1626700925,13.1626729435,13.1793905296,15.6794036443,15.6794047847,146.936063366
8,146.942385811,8.5530900833e-06,A,PeerMental,M1,Harrison,I think my friend is busy.,0.548299588539,4.04829645241,4.08166975718,8.09629155091,2,Leave alone,5.984396596553779,1.9027348222562068,1,8.11292560179,14.1129221806,14.1631165638,16.1631157085,16.1797109854,18.1797078492,18.1797089896,165.122089668
9,165.12823649,7.41267831472e-06,A,PeerNM,M1,Harrison,I came in third place in the contest.,0.54885297351,4.04884527573,4.08220118922,8.08296383981,1,Bronze medal,5.5221251351385945,1.4399313585954587,1,8.09981827533,14.0998336709,14.1499202852,16.1499237064,16.16663445,19.1666495605,19.166650986,184.294882914
10,184.301208495,7.69778216636e-06,A,PeerMental,M1,Harrison,I think TV shows should be silly.,0.549216479868,4.04922503296,4.08261316309,8.09764864131,2,Comedy ,6.323364135864722,2.2407484068453414,1,8.11455154435,12.3145558779,12.3647961627,14.3647918862,14.3816155306,16.3816106838,16.3816118242,200.682816042
11,200.689027867,7.9828851085e-06,A,CompMental,M1,Computer,Tim wants to listen to loud music.,0.568197498848,4.06819521802,4.10137721867,8.11607313919,2,Rock,5.511112745702121,1.4097323908963517,1,8.13268352652,11.5326913383,11.5826137333,13.5826137333,13.599576508,16.0995736569,16.0995747973,216.788597818
12,216.795213633,7.9828851085e-06,A,PeerNM,M1,Harrison,I have ten empty glass bottles.,0.562841838527,4.06284069811,4.09634942683,8.10283266961,N/A,Recycling,N/A,N/A,0,8.11968140307,11.5196809469,11.5700834554,13.5700763278,13.5865800866,15.5865852184,15.5865863588,232.381795145
13,232.388263563,7.41267922422e-06,A,PeerNM,M1,Harrison,My bedroom gets cold at night.,0.563352743147,4.06334504537,4.09657579863,8.10181798795,1,Close window,5.734545420333234,1.6379758939692692,1,8.11841440523,14.1184315114,14.1690167709,16.1690107837,16.18549373,18.6854931598,18.6854943002,251.073753587
14,251.080330058,8.55309099279e-06,A,CompMental,M1,Computer,Tim feels confused during math class.,0.549291461963,4.04929858954,4.08266676246,8.08348215711,1,Math tutor,5.884908470525261,1.8022391421363864,1,8.10024678518,11.1002704487,11.1504146538,13.1504155091,13.1672408642,17.3672394957,17.3672406361,268.447564992
15,268.453974963,7.41267922422e-06,A,CompNM,M1,Computer,Tim is not at the pool. ,0.547880487094,4.04787221911,4.08120846049,8.09416240153,N/A,Swing set,N/A,N/A,0,8.11084862626,12.3108558109,12.3611668012,14.3611733586,14.3779927265,17.3779992838,17.3780007093,285.831971396
16,285.838409308,6.55736948829e-06,A,PeerMental,M1,Harrison,I want to do some exercise.,0.547633872977,4.04763358787,4.08111608711,8.08312549323,1,Soccer,5.95359663167892,1.8724876721444161,1,8.09988242351,11.4998868141,11.549834013,13.5498180472,13.5665122549,15.5665396248,15.5665407652,301.404946366
17,301.411484064,7.69778125687e-06,A,CompNM,M1,Computer,Tim is wearing a costume.,0.563730789758,4.06374561512,4.09676197091,8.11215525342,1,School play,6.041160608797327,1.944396071963638,1,8.12883549099,14.1288554482,14.1958512378,16.1958441102,16.2123732432,18.7123706773,18.7123718177,320.12385132
18,320.130479965,7.69778216636e-06,A,CompNM,M1,Computer,Tim is going skiing.,0.54889630917,4.04889317304,4.08208144595,8.09880730001,1,Snow boots,5.968944582814402,1.8868602858319719,1,8.11544448702,12.3154550929,12.3824674184,14.3824600057,14.3992625525,17.799286045,17.7992871854,337.929762874
19,337.93671169,7.9828851085e-06,A,PeerNM,M1,Harrison,My dog is sick.,0.549257819806,4.04925183264,4.08278536532,8.09885605262,1,Veterinarian,5.873296224323894,1.7905091483862634,1,8.11548782268,11.1155000821,11.16551371,13.1655185568,13.1825007185,15.5000014255,15.5000025659,353.436709409
