,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000319314,2.28081626119e-06,C,CompMental,M1,Computer,Tim feels confused during math class.,0.629626134492,4.12962641959,4.170182163,8.1712703969,1,Math tutor,6.419997559527474,2.249800856334332,1,8.21164053898,11.6116481797,11.6812304313,13.6812367036,13.7014338914,15.7014447253,15.7014455806,25.7014772269
1,25.7033261127,4.27652958024e-06,C,PeerNM,M1,Harrison,I came in third place in the contest.,0.608392601265,4.1084134137,4.14885540146,8.15018511666,2,Bronze medal,6.47860595441125,2.3297354425540107,0,8.19011306571,14.1901238996,14.2503662134,16.2503727707,16.2703897742,18.7703971868,18.7703980421,44.4737221591
2,44.47537575,3.99142481911e-06,C,CompMental,M1,Computer,Tim knows it will rain later.,0.608801437369,4.1088054288,4.14912197172,8.14981819053,1,Umbrella,5.838729836881612,1.6895987419029552,1,8.1700319143,11.170042178,11.2403477331,13.2403443118,13.2601808458,17.4601872321,17.4601880874,61.9355618417
3,61.9372142923,4.27652776125e-06,C,PeerMental,M1,Harrison,I know that school is closed today.,0.608829947558,4.10883023266,4.14932382385,8.17029221233,1,Play outside,6.779019238103501,2.629684865480158,1,8.21062956769,12.4106313923,12.4702199675,14.4702196824,14.4903068209,17.4903145187,17.490315374,79.4275273855
4,79.4291479046,4.27652776125e-06,C,PeerNM,M1,Harrison,My dog is sick.,0.608598159724,4.10860129584,4.14900850117,8.14968219693,1,Veterinarian,6.178598940903612,2.029579890964669,1,8.16957974271,11.5695942259,11.6299400317,13.6299445933,13.649987541,15.6500023663,15.6500035068,95.0791491305
5,95.0808161213,3.99142663809e-06,C,PeerMental,M1,Harrison,I want to save money.,0.608666299075,4.10866572887,4.14904813033,8.15042460224,2,Yo-yo,7.118891763348074,2.969826241804185,1,8.17039741492,14.1704082488,14.2308715166,16.2308769335,16.2507667815,18.7507935811,18.7507944364,113.831608847
6,113.83332288,4.56163070339e-06,C,CompMental,M1,Computer,Tim knows the answer to the question.,0.62895785567,4.12895757057,4.16934567406,8.17004702471,1,Say answer,6.8389348251384945,2.669580312916878,1,8.19003038616,12.3900464659,12.4603363404,14.4603403318,14.4803912624,17.8804071711,17.8804083115,131.71372891
7,131.715495402,3.99142663809e-06,C,CompNM,M1,Computer,Tim is playing with three friends.,0.608500939981,4.10850464631,4.14184759708,8.15989483162,2,Card game,5.668759219483036,1.5269005034315342,1,8.17994946854,11.1799554557,11.2499416967,13.2499442626,13.2700946937,15.770106668,15.7701078084,147.485601214
8,147.4873104,3.99142663809e-06,C,PeerNM,M1,Harrison,I invited a lot of friends to the party.,0.610537992963,4.11054569071,4.15078896245,8.17215763398,1,Laser tag,6.480448282803991,2.3296510523941834,1,8.21208330221,14.2120964169,14.2721306063,16.2721311765,16.2922542379,18.2922610803,18.2922619356,165.77957034
9,165.781321436,4.27652958024e-06,C,CompMental,M1,Computer,Tim is interested in the ocean.,0.588379304112,4.08838187003,4.13901739065,8.16157237112,1,Aquarium,5.8089364046045375,1.6699030482523085,1,8.20144643591,14.201460691,14.2713288998,16.2713306104,16.2913858176,19.2913935153,19.2913943706,185.072713811
