,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000316463,2.85101714326e-06,C,CompNM,F1,Computer,Sue is not at the pool. ,0.618300679683,4.11830438601,4.16883524542,8.18581789983,2,Swing set,6.98976142688,2.82091962412,1,8.20579526275,11.6058086625,11.6928667549,13.6928721718,13.7100216107,15.7100267425,15.7100281681,25.7100595292
1,25.7160891456,7.69774669607e-06,C,CompMental,F1,Computer,Sue is afraid of heights.,0.580609376425,4.08061251254,4.1139879459,8.13166539321,2,Rake leaves,6.195420411,2.08142533756,1,8.15167839385,14.1516880873,14.2186562015,16.2186593377,16.2353491926,18.7353623073,18.7353637328,44.4514486019
2,44.4580113585,8.55305142977e-06,C,CompNM,F1,Computer,Sue does not own a helmet.,0.581013080467,4.08102020801,4.16775271417,8.1826062289,2,Jogging,5.64580558343,1.47803690357,1,8.21776839476,11.2177743819,11.2867310806,13.2867382082,13.3033927105,17.5034078209,17.5034089613,61.9614146177
3,61.9674895653,7.69774669607e-06,C,PeerNM,F1,Danielle,I sprained my ankle.,0.582453984582,4.08245797601,4.11572022398,8.12276166636,2,Watch a movie,5.7969736452,1.68124059164,1,8.14304180732,12.3430563475,12.3930127269,14.3930175737,14.4093122776,17.4093202605,17.4093214009,79.3768064045
4,79.3831490626,9.69345865087e-06,C,CompMental,F1,Computer,Sue likes to get exercise.,0.600696788614,4.10069707372,4.13444399462,8.15258131101,2,Kickball,7.09661869355,2.96215673752,1,8.1727505474,11.5727696492,11.6416650511,13.6416664766,13.6585610346,15.6585770003,15.6585784258,95.0417212161
5,95.0488838267,8.83815346242e-06,C,PeerNM,F1,Danielle,My bedroom gets cold at night.,0.581064968981,4.08106981571,4.1144184495,8.13243716358,1,Close window,5.83598610984,1.72155055424,1,8.15245387054,14.1524661299,14.205725983,16.205725983,16.2228206824,18.7228337971,18.7228349375,113.771713347
6,113.781006238,1.91018157238e-05,C,CompNM,F1,Computer,Sue can do the splits.,0.608965308822,4.10896644923,4.14222641639,8.14287673342,1,Gymnastics,5.66602613813,1.52379002828,1,8.1627813954,12.3628176033,12.4334449982,14.4334538363,14.4501274405,17.8501368488,17.8501382743,131.631129117
7,131.637350892,9.69345865087e-06,C,PeerMental,F1,Danielle,I know the house is empty. ,0.579289355442,4.07928992565,4.11260035581,8.11361446264,1,Leave a note,7.53750712754,3.42488966563,0,8.13353452012,11.1335382264,11.1867661482,13.1867678588,13.2074485676,15.7074554101,15.7074565505,147.344801455
8,147.351024085,8.26795030662e-06,C,CompMental,F1,Computer,Sue knows the answer to the question.,0.598858167594,4.09886329943,4.13235106286,8.13275020527,1,Say answer,6.81655870815,2.68419852203,1,8.15281366892,14.1528341962,14.2217119218,16.2217213302,16.2384288614,18.2384425463,18.2384439718,165.58946321
9,165.595830102,7.98284827397e-06,C,CompNM,F1,Computer,Sue is running late for her piano lesson.,0.613053382447,4.11305423775,4.14654114588,8.16120905939,1,Shortcut,5.7648147409,1.61826304625,1,8.18131243728,14.1813212754,14.2485291602,16.2485362877,16.2651728287,19.2651802413,19.2651816668,184.861007207
10,184.867544305,9.12325504032e-06,C,PeerNM,F1,Danielle,I can kick the ball far.,0.600058730955,4.10006785421,4.1333671654,8.14703180595,2,Soccer,5.46324582611,1.32987552459,1,8.16587503421,12.3658852979,12.4162684746,14.4162764574,14.4330042309,16.4330076521,16.4330087925,201.300547966
11,201.307335097,9.40835707297e-06,C,PeerNM,F1,Danielle,I have a sore throat.,0.56271325609,4.06271639221,4.09605390703,8.10787422452,2,Cough drop,6.651670411,2.55561137214,1,8.12789520801,11.527917731,11.577892357,13.5778920719,13.5945522763,16.0945639654,16.0945651058,217.401894501
12,217.409252691,8.83815346242e-06,C,PeerMental,F1,Danielle,I really like to laugh. ,0.579573601861,4.07957616778,4.11285751756,8.12683434449,1,Funny movie,5.81044584208,1.69758262248,1,8.1468088564,11.5468299539,11.5967227557,13.5967290279,13.613371556,15.6133843855,15.613385526,233.0226328
13,233.029183583,9.97856022877e-06,C,CompMental,F1,Computer,Sue feels confused during math class.,0.600616960131,4.10062351747,4.13397186616,8.15175594152,1,Math tutor,6.73580107882,2.60179984719,1,8.1716762841,14.1716825563,14.2239149028,16.2239223155,16.240622149,18.7406321275,18.740633268,251.769810293
14,251.775858156,9.97856022877e-06,C,PeerMental,F1,Danielle,I do not know where I'm going.,0.604029057567,4.10403732552,4.13739850379,8.13805167184,2,Ask for directions,6.68094151993,2.5435344631,1,8.15719368671,11.1572190608,11.2093211158,13.2093288135,13.2260169579,17.4260289321,17.4260300725,269.201882242
15,269.208204943,7.69774578657e-06,C,CompNM,F1,Computer,Sue is inside of a tent.,0.5853175463,4.08533208649,4.1186667503,8.11970195466,1,Camping,6.94358863242,2.82491190357,1,8.13970640224,12.3397155255,12.4096489828,14.4096509785,14.4263163147,17.4263220167,17.4263231571,286.634523538
16,286.641605465,7.69774669607e-06,C,CompNM,F1,Computer,Sue is in a research lab.,0.579460701578,4.07946896953,4.12943019569,8.13054066691,1,Pay attention,7.39455712298,3.26512008485,1,8.15056820774,11.550580182,11.617303679,13.617309381,13.6381953631,15.6382044864,15.6382056268,302.27980653
17,302.286185111,8.83815300767e-06,C,PeerMental,F1,Danielle,"I like calm, relaxing rides.",0.581734672931,4.08174379619,4.11505679226,8.12343137031,1,Ferris wheel,6.01808143646,1.90302065277,1,8.14346518338,14.1434820044,14.1957961751,16.1958024473,16.2124843194,18.7124965788,18.7124977192,320.998677698
