,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000270847,2.28081626119e-06,A,CompNM,M2,Computer,Ken is going to a birthday party.,0.605488268346,4.10548997896,4.13791946328,8.15246108502,1,Party hat,7.292042977402161,3.15411524616502,1,8.17047724345,11.5704868799,11.6172954779,13.6173017501,13.6228444159,15.6228566753,15.6228578157,25.6228846153
1,25.6246642212,3.99143027607e-06,A,CompMental,M2,Computer,Ken thinks TV shows should be silly.,0.574997761949,4.07499776195,4.10807642328,8.11065688045,2,Comedy ,5.695943114194961,1.5878555719391443,1,8.12736869775,14.1273798167,14.1734904853,16.1734933363,16.1786687909,18.678685897,18.6786867523,44.303349548
2,44.3049620843,3.99142300012e-06,A,PeerMental,M2,Domenick,I am interested in the ocean.,0.56810200261,4.06810399832,4.09497713197,8.10370524114,1,Aquarium,5.204209928502678,1.109223388164537,1,8.12038997376,11.1203968162,11.1518133335,13.1518164696,13.1571510111,17.3571662355,17.3571670908,61.6621274645
3,61.6638229654,4.27652412327e-06,A,CompNM,M2,Computer,Ken can't see things far away.,0.594217905651,4.09421762055,4.11955519544,8.13244664745,2,Glasses,6.4708403492113575,2.351276030509325,1,8.14908234256,12.3491029839,12.3879726348,14.3879803325,14.3932296285,17.3932418879,17.3932427432,79.057063998
4,79.0587053295,4.27652412327e-06,A,PeerNM,M2,Domenick,I am very tall for my age.,0.56812281505,4.06812310015,4.0981238015,8.10839288637,N/A,Basketball,N/A,N/A,0,8.12505424063,11.525074996,11.5551181776,13.5551207435,13.5598562858,15.5598728217,15.5598739622,94.618577296
5,94.6202924689,4.27652412327e-06,A,PeerMental,M2,Domenick,I do not think the teacher heard me.,0.572267911382,4.07226905179,4.10180446686,8.1139900066,1,Repeat question,5.869236308979453,1.7674207231393666,1,8.13076483143,14.1307768057,14.1707860088,16.1707862939,16.1758077934,18.6758257548,18.6758268953,113.296117368
6,113.297936319,4.27653139923e-06,A,PeerNM,M2,Domenick,I am in a research lab.,0.561812369888,4.06181864213,4.09642003263,8.1099090582,1,Pay attention,6.732237439697201,2.6358028668691986,1,8.12631382077,12.3263259091,12.3625144618,14.3625161724,14.3671804393,17.7671940671,17.7671949224,131.065129245
7,131.06686409,4.56163252238e-06,A,CompMental,M2,Computer,Ken knows his bike was stolen.,0.562428189965,4.0624333218,4.09535261116,8.09551369373,N/A,Call police,N/A,N/A,0,8.11215223985,11.1121605078,11.1512086324,13.1512106281,13.157069757,15.6570857227,15.657086578,146.723948387
8,146.72567753,4.27653139923e-06,A,PeerNM,M2,Domenick,I am playing with three friends.,0.568503426068,4.06850969831,4.09697569621,8.10426318554,2,Card game,7.964094838571327,3.86710260646214,1,8.12165097941,14.1216546857,14.1535707016,16.1535772589,16.1587444455,18.1587572751,18.1587581304,164.88443395
9,164.886212986,4.56162524642e-06,A,CompMental,M2,Computer,Ken is excited to see his friend.,0.573025997299,4.07303255464,4.10057567773,8.10339932681,1,Hug friend,6.854030399845215,2.753436475592025,1,8.12265282744,14.1226642315,14.1634799878,16.1634808431,16.1688940727,19.1689091831,19.1689100384,184.055120743
10,184.056926579,4.56162524642e-06,A,PeerNM,M2,Domenick,I am going skiing.,0.567135222111,4.06713607742,4.09679009487,8.10362883384,1,Snow boots,6.03318814044178,1.9363897776202066,1,8.12031527707,12.3203230889,12.3531220652,14.3531400267,14.3580531875,16.3580606001,16.3580614554,200.414986324
11,200.416784461,4.56163252238e-06,A,CompNM,M2,Computer,Ken lives very close to the pool.,0.589567608775,4.08956760877,4.12203415635,8.12925721265,1,Swim team,5.812907588784583,1.6908637389788055,1,8.14580281555,11.5458221455,11.5886769505,13.588684078,13.5936556847,16.0936733611,16.0936742164,216.510456397
12,216.512421319,4.56162524642e-06,A,CompMental,M2,Computer,Ken wants a healthy snack.,0.575737886444,4.07573817154,4.10534144087,8.11847865071,2,Carrots,5.537394248582132,1.4320394079186372,1,8.13475939396,11.5347775835,11.5717399027,13.57174646,13.576785921,15.576794474,15.5767953293,232.089214368
13,232.091181571,4.27653139923e-06,A,CompMental,M2,Computer,Ken does not want to go to bed early.,0.574142741396,4.07414872853,4.11042024588,8.12313750065,2,11pm bedtime,7.708678615475947,3.598247250614804,1,8.13990092139,14.1399197381,14.2223905907,16.2223965779,16.2271158694,18.7271278437,18.727128699,250.818308559
14,250.82021532,4.27653139923e-06,A,CompNM,M2,Computer,Ken is going on a hike.,0.564470374782,4.06447208539,4.0936057919,8.10066348911,N/A,Trail mix,N/A,N/A,0,8.11738984661,11.1174032464,11.1571971976,13.15720404,13.1623506993,17.3623673492,17.3623684896,268.182581814
15,268.184392496,4.27652412327e-06,A,PeerMental,M2,Domenick,I think there is candy in the jar.,0.568842697314,4.06885153547,4.09539594665,8.10857307076,1,Jar,6.8458111975487554,2.750399000098696,1,8.12463884718,12.3246500802,12.3537766592,14.35377894,14.3594843989,17.359492952,17.3594940924,285.543884593
16,285.545739466,4.27653139923e-06,A,PeerNM,M2,Domenick,I share a room with three siblings.,0.579920901335,4.07992004603,4.10981098315,8.1172073814,1,Bunk beds,6.524115628206346,2.414294951595366,1,8.13389182893,11.5339065972,11.5679546049,13.5679594517,13.5726505181,15.572667054,15.5726681944,301.118405665
17,301.120344928,3.99142300012e-06,A,PeerMental,M2,Domenick,I am afraid of heights.,0.563199390563,4.06320651811,4.09298027836,8.09375575549,2,Rake leaves,7.029684808461752,2.9366882792892284,1,8.11320854234,14.1132113934,14.1503402121,16.1503439184,16.1550811714,18.6550974222,18.6550982775,319.775441495
18,319.777397579,4.27652412327e-06,A,PeerMental,M2,Domenick,I want to watch a true story.,0.56417557942,4.06418242187,4.09742245086,8.10920229062,1,History Channel,6.163103083148599,2.065669798408635,1,8.12584197715,12.3258486485,12.3606880991,14.3606886693,14.3656061067,17.7656191643,17.7656200196,337.543015888
19,337.544956861,4.56163252238e-06,A,CompMental,M2,Computer,Ken cares about the environment.,0.58283692343,4.08283806384,4.11119914424,8.11341638161,1,Recycling,5.516212889000599,1.4050023406816763,1,8.13004124284,11.1300483704,11.1713057495,13.1713103112,13.1769367969,15.6769422138,15.6769430691,353.221897935
20,353.249705917,5.13183476869e-06,A,CompNM,M2,Computer,Ken's dog is sick.,0.556603273311,4.05660526903,4.08663847199,8.09261506284,1,Veterinarian,6.061259842434083,1.9746122471769922,1,8.10933799912,14.1093528244,14.1487048677,16.1487080038,16.1541714112,18.1541836706,18.1541845259,371.403887877
21,371.405873042,3.99142300012e-06,A,CompNM,M2,Computer,Ken only rides his bike in the street.,0.56817726951,4.06817926522,4.10051552123,8.10854313506,2,Road bike,6.513966856335173,2.413435654503701,1,8.1251859577,14.1252047744,14.1660096969,16.166018535,16.1710001203,19.1710180817,19.171018937,390.576889983
22,390.578853195,4.27653139923e-06,A,PeerMental,M2,Domenick,I worry about being in front of people.,0.5702451135,4.07025252614,4.09970212555,8.11110591592,1,Read a book,7.65205367442104,3.5523384341795463,0,8.12757853275,12.3275977486,12.3625044832,14.3625124661,14.367196405,16.3672143664,16.3672155068,406.946066706
23,406.948118869,3.99143027607e-06,A,PeerNM,M2,Domenick,I play Minecraft.,0.556515747034,4.05651660234,4.08645743229,8.09332895797,2,Computer,7.062873804214178,2.976405252942641,0,8.10993414717,11.5099452091,11.5398255975,13.5398273081,13.5446535128,16.0446603553,16.0446612106,422.992778084
