,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000327867,2.28081626119e-06,D,PeerMental,M2,Laurence,I like to read.,0.567051848928,4.06705911903,4.10487589939,8.10939932722,2,Long novel,6.933647933850807,2.8287671877315006,1,8.12608377949,11.5260983767,11.562575748,13.5625999817,13.5673178491,15.5673286829,15.5673295382,25.5673626101
1,25.5692163431,4.27652958024e-06,D,CompMental,M2,Computer,Tim does not know where he's going.,0.566964037522,4.06697045232,4.09809674479,8.10745692751,2,Ask for directions,7.308858944945314,3.210753076891706,1,8.12408179347,14.1240906316,14.357478524,16.3574850813,16.3625715855,18.8625845577,18.862585413,44.4317997603
2,44.4334182842,4.27652958024e-06,D,CompNM,M2,Computer,Tim lives very close to the pool.,0.617553956261,4.11756008595,4.14956050106,8.15057489387,1,Swim team,6.818989615732789,2.6694208467124554,1,8.1673112347,11.1673286259,11.2123245589,13.2123268398,13.2173132732,17.4173282695,17.41732941,61.8507456985
3,61.8524925182,3.99142845708e-06,D,CompMental,M2,Computer,Tim is scared of roller coasters.,0.563426777404,4.0634329071,4.09610245652,8.10233792167,2,Water park,7.155086062306509,3.058974482519261,1,8.11908196026,12.3190864078,12.3657248133,14.3657270941,14.3708540828,17.3708671975,17.3708680528,79.2233591455
4,79.2249728227,3.99142845708e-06,D,PeerNM,M2,Laurence,I am playing with three friends.,0.579097977288,4.079106958,4.10582785486,8.11728524766,2,Card game,6.787014289597209,2.6811775965725246,1,8.1340948597,11.5341023294,11.5661780114,13.5661785816,13.5711889636,15.571195806,15.5711969464,94.7961677734
5,94.7978718278,4.27652958024e-06,D,CompNM,M2,Computer,Tim does not have any paper.,0.571700721623,4.07171483417,4.10580960834,8.11134600346,N/A,Sidewalk chalk,N/A,N/A,0,8.12809032715,14.1281071482,14.1694723076,16.1694802905,16.1747706426,18.6747850402,18.6747861807,113.472656298
6,113.474390858,3.99142663809e-06,D,CompMental,M2,Computer,Tim wants to eat healthy.,0.560243613929,4.06025002872,4.0894068368,8.09247054255,1,Fish,5.395999791304348,1.3065824057321151,1,8.11036867391,12.3103702705,12.3474848447,14.3474902616,14.3525801871,17.7525973502,17.7525984906,131.226987638
7,131.228719918,3.99142663809e-06,D,PeerMental,M2,Laurence,I like to run.,0.548335474925,4.0483387536,4.07670554412,8.09264958659,1,Soccer,5.945452010639201,1.8687384836630372,1,8.10909797444,11.1091170763,11.1377601306,13.137769539,13.1426901138,15.6426965286,15.6426973839,146.871415306
8,146.873146445,4.27652958024e-06,D,PeerNM,M2,Laurence,I am going to a water park.,0.559998426237,4.06000199001,4.08693614315,8.09872339892,2,Bathing suit,5.7360902313521365,1.6491443947397784,1,8.11538133671,14.1153910302,14.1478293619,16.1478305023,16.1525423825,18.1525594887,18.1525606291,165.025705079
9,165.027459026,4.27652958024e-06,D,CompMental,M2,Computer,Tim wants to do some exercise.,0.568681491779,4.06868248964,4.09893437437,8.10009787551,1,Soccer,5.5355802979720465,1.4366376556408795,1,8.11683849287,14.1168538884,14.1548967546,16.1549004609,16.1603769846,19.160392095,19.1603929503,184.18784998
10,184.18962531,4.27652958024e-06,D,CompNM,M2,Computer,Tim only rides his bike in the street.,0.584181345379,4.08419032609,4.1163352879,8.12953123249,2,Road bike,6.217950761179964,2.101605494714022,1,8.14622309742,12.3462418001,12.3891858543,14.3891949775,14.3947419214,16.3947561765,16.3947573169,200.584380917
11,200.5863045,4.27652958024e-06,D,PeerNM,M2,Laurence,I have a kite.,0.558699501669,4.05870734197,4.08701312068,8.10132324376,1,Windy day,5.704435074725552,1.6174116903785034,1,8.11793556524,11.5179481668,11.5536244015,13.5536275377,13.5584158252,16.0584265165,16.0584273718,216.644730161
12,216.646660871,4.27652958024e-06,D,PeerNM,M2,Laurence,I am not at the pool. ,0.5539089333,4.05390993116,4.08008457265,8.09231943851,2,Swing set,6.459581236525992,2.379488395923545,1,8.11877775646,11.5187909282,11.5499999002,13.5499999002,13.5551340165,15.5551514077,15.5551525481,232.201811424
13,232.203830516,4.27652958024e-06,D,PeerMental,M2,Laurence,I do not know what time it is.,0.566736526152,4.06674237074,4.09148893648,8.10454546621,1,Clock,5.385432486855279,1.2939310058936826,1,8.12379982763,14.1238157933,14.1532514311,16.1532514311,16.1579348012,18.6579489137,18.6579500541,250.861778574
14,250.863701587,4.27652958024e-06,D,CompMental,M2,Computer,Tim is angry at his mom.,0.561672544995,4.06167952999,4.09356162778,8.0990392919,2,Glare at mom,6.150936118056052,2.0573650819096656,1,8.11582524048,11.1158363595,11.1623342096,13.1623416223,13.1676470848,17.3676637918,17.3676646471,268.231364524
15,268.233290958,3.99142663809e-06,D,PeerMental,M2,Laurence,I do not think the teacher heard me.,0.565472098924,4.06547423719,4.09261309353,8.101024742,1,Repeat question,5.5554345139316865,1.462806595092843,1,8.11826599843,12.3182752927,12.3538035596,14.3538032745,14.3587466575,17.3587600573,17.3587611977,285.59205016
16,285.59392385,4.27652958024e-06,D,CompMental,M2,Computer,Tim is excited to see his friend.,0.581951562886,4.08195370115,4.11066403955,8.12721278329,1,Hug friend,5.578286577085237,1.4676122738674167,1,8.14402581655,11.5440455456,11.584451622,13.5844578943,13.5898987802,15.5899127502,15.5899136056,301.183835175
17,301.185936661,4.27652958024e-06,D,CompNM,M2,Computer,Tim has shin guards.,0.572558878546,4.07256728905,4.10186835873,8.1024434094,2,Soccer,5.671845068747643,1.5699661612470663,1,8.1191606484,14.1191746184,14.1569660247,16.1569745777,16.1622255858,18.6622365622,18.6622374175,319.848172368
18,319.850127597,4.27652958024e-06,D,PeerNM,M2,Laurence,I have a lot of clothes.,0.551266893361,4.05126931673,4.09508891903,8.11151307321,1,Big closet,5.862014923946845,1.766914600841119,1,8.1283155577,12.3283217159,12.3615822817,14.3615845625,14.3667851075,17.7667974239,17.7667982792,337.616924166
19,337.618797286,4.27652958024e-06,D,PeerNM,M2,Laurence,I am wearing socks today.,0.573803633737,4.07380406139,4.0999672988,8.11454427733,2,Shoes,5.417329980153227,1.3173575495147816,1,8.13127149491,11.131280048,11.1584930308,13.1584958818,13.1634994214,15.6635132488,15.6635141041,353.282309679
20,353.284316227,4.27652958024e-06,D,CompNM,M2,Computer,Tim is going to a birthday party.,0.570944916304,4.07094848008,4.10161490308,8.11621839609,1,Party hat,5.886122291069114,1.78449740942051,1,8.13285495124,14.1328780445,14.1778272208,16.1778269357,16.183576302,18.1835993952,18.1836005356,371.467914767
21,371.46990934,4.84673364554e-06,D,CompNM,M2,Computer,Tim is going on a hike.,0.561265134282,4.06126812785,4.1458430565,8.15513509985,1,Trail mix,5.835212202820912,1.6893631591792655,1,8.18609745869,14.1861045862,14.228477296,16.2284795769,16.2337807629,19.2337887457,19.2337898861,390.703696376
22,390.705732289,4.27652958024e-06,D,PeerMental,M2,Laurence,I know my sister is lying.,0.551539450842,4.05154672094,4.07720589807,8.0923034728,1,Tell on her,5.574110973660936,1.496894526811957,1,8.10911308484,12.3091312173,12.3408499517,14.3408562239,14.3456254097,16.3456396648,16.3456405201,407.051370813
23,407.05340473,4.27652958024e-06,D,PeerMental,M2,Laurence,I feel confused during math class.,0.554386193993,4.05439260879,4.07721045971,8.07991066045,1,Math tutor,6.431232977629406,2.354014249965985,1,8.09660879762,11.496621114,11.5279515395,13.5279512544,13.5328763909,16.032883661,16.0328848014,423.086287821
