,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000319314,3.13611963065e-06,A,PeerMental,F2,Marcella,I want to stay dry at the lake.,0.631731146717,4.13173071906,4.17343997281,8.17446006707,1,Picnic,6.9831536194105865,2.8097036680337624,1,8.19425525564,11.5942676291,11.6543767831,13.6543813448,13.6745916416,15.6746087477,15.6746101732,25.6746415344
1,25.6806018727,7.41264375392e-06,A,CompNM,F2,Computer,Ann is going to the beach later today.,0.604146121517,4.10415567243,4.14464583086,8.16252028856,1,Sunscreen,6.7515628568216925,2.6069098984226002,1,8.18281497548,14.182822103,14.253130204,16.253135906,16.2730545437,18.7730695115,18.773070937,44.4536685332
2,44.459232295,7.98285327619e-06,A,PeerNM,F2,Marcella,I live far away from school.,0.604870565207,4.10487412898,4.1750168709,8.17851649557,1,Bus,5.784461324372387,1.6094344749071752,1,8.19861132613,11.198625011,11.2585137814,13.2585231898,13.2787910771,17.4788053892,17.4788065296,61.9380334077
3,61.9458566012,9.12325776881e-06,A,PeerMental,F2,Marcella,I know the answer to the question.,0.582720150625,4.0827234293,4.1229247796,8.12352605931,1,Say answer,7.992673168701003,3.869736985034251,1,8.14350143221,12.3435077615,12.4001948386,14.4002039618,14.4200784087,17.420096085,17.4200972254,79.3659478395
4,79.3849262114,9.40835889196e-06,A,CompMental,F2,Computer,Ann is excited to see her friend.,0.611334963545,4.11133482099,4.15164679079,8.15260872429,1,Hug friend,6.70134388437873,2.549686829919665,1,8.1727588646,11.5727766549,11.6259150699,13.6259219123,13.6428313004,15.64284413,15.6428455555,95.0277654946
5,95.0334880581,8.26795439934e-06,A,PeerNM,F2,Marcella,I stayed home sick from school today.,0.584407668211,4.08440866607,4.12477052868,8.12588527675,2,Doctor's office,5.954230896539229,1.8294518147995404,1,8.14569357999,14.1456981416,14.216169891,16.216169891,16.2359448374,18.7359512522,18.7359523926,113.769435034
6,113.7753757,7.98284963821e-06,A,CompMental,F2,Computer,Ann thinks her friend is busy.,0.600550417545,4.10055398132,4.14085739806,8.14195960164,1,Leave alone,7.110624062192073,2.9697569706659124,0,8.16200967122,12.3620236982,12.4318978743,14.4318990147,14.4520192193,17.8520350139,17.8520361543,131.627407008
7,131.633053449,8.5530555225e-06,A,CompNM,F2,Computer,Ann came in third place in the contest.,0.604574914632,4.1045781933,4.13799069941,8.15670364152,1,Bronze medal,7.385713092360675,3.247712699489057,1,8.1767217797,11.176728337,11.2467715784,13.2467795613,13.2669302718,15.7669438141,15.7669449545,147.399992701
8,147.405648551,9.12325776881e-06,A,CompMental,F2,Computer,Ann wants to eat healthy.,0.604557523424,4.10456707433,4.14496001305,8.16279769261,1,Fish,5.5509161889094685,1.4059453419904457,1,8.18303393367,14.1830493292,14.2431576279,16.2431601939,16.2632279398,18.2632379183,18.2632390587,165.668882193
9,165.708169507,9.12325776881e-06,A,CompNM,F2,Computer,Ann's dog is sick.,0.581074828104,4.08107611106,4.1213470262,8.13392514766,1,Veterinarian,5.33080276970577,1.2094463351422746,1,8.15375996537,14.1537790672,14.2074708647,16.2074797029,16.2244455411,19.2244597962,19.2244609366,184.932624456
