,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000253741,2.5659160201e-06,B,CompNM,M2,Computer,Ken's headphones are broken.,0.598884852797,4.09889069738,4.15089326672,8.16866850899,1,Draw a picture,5.0722390955,0.921337275721,0,8.18870289797,11.5887218287,11.6566573125,13.6566578827,13.6737791014,15.6737896502,15.6737905055,25.6738155944
1,25.6757331892,4.5616288844e-06,B,PeerMental,M2,Laurence,I think I am funny.,0.623192917843,4.12319505611,4.15685246466,8.17197255382,1,Tell a joke,4.87517273606,0.718302309981,1,8.19194250979,14.1919465012,14.2431222753,16.2431265518,16.2628524607,18.7628665732,18.7628677136,44.438598622
2,44.4404326819,4.5616288844e-06,B,CompNM,M2,Computer,Ken is not on vacation.,0.58859182231,4.0885985222,4.12184623946,8.1341210126,1,Dresser,5.85764097073,1.73579245045,0,8.16887720352,11.1688866119,11.2186750806,13.2186802124,13.2352543208,17.4352714839,17.4352723392,61.8757024552
3,61.8774680907,4.5616288844e-06,B,PeerMental,M2,Laurence,I think my friend is mad at me.,0.606484811628,4.10649379234,4.13979710445,8.15661982159,2,Apologize,6.06073210152,1.92092729932,1,8.17661372611,12.3766174895,12.4305268197,14.4305328068,14.4490342034,17.4490410458,17.4490421862,79.326507711
4,79.3282499681,4.27652685175e-06,B,PeerNM,M2,Laurence,My computer screen is very dark. ,0.605632072128,4.10564076773,4.13898598981,8.15593472195,1,Brightness,5.05987907692,0.92088538936,1,8.1759645493,11.5759794886,11.6306047095,13.6306098413,13.6472954245,15.6473162369,15.6473173773,94.9755653498
5,94.9774629874,4.5616288844e-06,B,PeerMental,M2,Laurence,I do not think the teacher heard me.,0.591472776056,4.09149401614,4.12478791989,8.13774494165,1,Repeat question,4.96083214375,0.8360359559,1,8.17195003078,14.1719585838,14.2255702678,16.2255782506,16.2445549119,18.7445658883,18.7445667436,113.72202745
6,113.723891731,4.5616288844e-06,B,PeerMental,M2,Laurence,I know my brother is hiding in the closet.,0.605052460157,4.10506058556,4.13835391911,8.15472246907,2,Open closet,5.45816800992,1.31980325695,1,8.1747163736,12.3747326814,12.4258842219,14.4258904941,14.4434929647,17.8435024871,17.8435033424,131.567392792
7,131.569230844,4.5616288844e-06,B,PeerNM,M2,Laurence,I have a kite.,0.604779332628,4.1047826113,4.13798585268,8.14785151556,1,Windy day,5.03899907598,0.901004100049,1,8.16782859907,11.1678411436,11.2188797837,13.2188809241,13.2357395641,15.7357508256,15.7357516809,147.304979959
8,147.306845095,4.84673091705e-06,B,CompMental,M2,Computer,Ken wants to save money.,0.607171336776,4.10717775157,4.14046994471,8.15727669615,1,Yo-yo,5.38145737771,1.24097859484,0,8.17728371536,14.1772945492,14.2470806288,16.247081199,16.267023215,18.2670286319,18.2670297723,165.573872016
9,165.575723752,4.5616288844e-06,B,CompNM,M2,Computer,Ken only rides his bike in the street.,0.599416852767,4.09942184205,4.13270690765,8.13338373933,2,Road bike,5.4770642725,1.34434795649,1,8.15374884641,14.1537648121,14.2249119677,16.2249190952,16.2418005433,19.2418113772,19.2418125176,184.817533419
10,184.819366624,4.5616288844e-06,B,CompMental,M2,Computer,Ken knows his bike was stolen.,0.609590425597,4.10959142345,4.14314733577,8.15478690208,2,Call police,5.60310806584,1.45995075151,1,8.17476911743,12.3747802934,12.444507642,14.4445090675,14.4644584962,16.4644756023,16.4644767427,201.2838408
11,201.285687975,4.5616288844e-06,B,PeerNM,M2,Laurence,I am inside of a tent.,0.588378566161,4.08838583626,4.12638591552,8.14024471428,1,Camping,4.68695108993,0.560556051158,1,8.17525293519,11.5752561854,11.6261260452,13.6261326026,13.6436233132,16.143632579,16.1436337194,217.429319414
12,217.431387827,4.84673091705e-06,B,PeerMental,M2,Laurence,I want to listen to loud music.,0.582665981282,4.08266526853,4.12052222668,8.13422450456,1,Rock,4.73678745575,0.616257816422,0,8.16919737284,11.5692225758,11.624705668,13.6247070935,13.6424566766,15.6424646595,15.6424657999,233.073851061
13,233.075923466,4.5616288844e-06,B,PeerNM,M2,Laurence,I am playing with my little brother.,0.582991567544,4.08299570152,4.11630157955,8.133172764,2,Nerf gun,5.2224506838,1.10613313855,1,8.15237237489,14.1523926171,14.2036656109,16.2036744491,16.2203474878,18.7203584642,18.7203593195,251.796280505
14,251.798330102,4.84673091705e-06,B,CompMental,M2,Computer,Ken does not want to go to bed early.,0.605683105352,4.1056823926,4.1394264721,8.15577706065,2,11pm bedtime,4.98011757028,0.840677983499,1,8.17573048072,11.1757390338,11.245658541,13.2456656685,13.2629767651,17.4629885113,17.4629893666,269.261316902
15,269.263133856,4.5616288844e-06,B,CompNM,M2,Computer,Ken is drawing something blue.,0.585810083994,4.0858184945,4.11916514208,8.13175922924,2,The ocean,5.11506480792,0.995889972371,0,8.15177850783,12.3517976667,12.4185682244,14.4185716457,14.4388651922,17.4388783069,17.4388794473,286.702010738
16,286.704138737,5.13183204021e-06,B,CompMental,M2,Computer,Ken wants to do some exercise.,0.619777398212,4.11978210239,4.15317607688,8.17241816794,1,Soccer,5.41482911425,1.26163906739,1,8.19249418179,11.5924988575,11.6450468265,13.6450530988,13.6617244269,15.6617403926,15.661741533,302.365876849
17,302.367883396,4.27652685175e-06,B,PeerNM,M2,Laurence,I am in the kitchen.,0.586077794589,4.08608249877,4.11943998023,8.1374213511,2,Get a snack,5.06033495471,0.940886991631,1,8.17246948627,14.1724734777,14.223495867,16.2235072711,16.2425483654,18.7425647587,18.742565614,321.110446729
18,321.112440446,4.5616288844e-06,B,PeerNM,M2,Laurence,I am playing with three friends.,0.581632772339,4.08163947223,4.11496388188,8.13384303834,1,Card game,5.35589058819,1.24091102571,0,8.15456110145,12.3545708519,12.4044719359,14.4044742167,14.4212570196,17.8212730993,17.8212742397,338.933712405
19,338.935807903,4.84673091705e-06,B,CompNM,M2,Computer,Ken has shin guards.,0.603053611399,4.10305945599,4.13639669521,8.14830938906,1,Soccer,5.31692629463,1.18052104636,0,8.16826851116,11.1682884683,11.2385204471,13.2385264342,13.2548100238,15.7548207152,15.7548218556,354.690627193
20,354.692573298,4.5616288844e-06,B,PeerMental,M2,Laurence,I know the answer to the question.,0.580994429396,4.08099856337,4.11407151323,8.13366370931,1,Say answer,5.47601937438,1.36193132525,1,8.15369011543,14.1537086471,14.2052139988,16.2052137137,16.2218297321,18.2218348639,18.2218357192,372.914407021
21,372.916431244,4.5616288844e-06,B,CompMental,M2,Computer,Ken wants to get a good grade.,0.607478391422,4.10747853397,4.14097200899,8.14310856192,2,Study for test,5.12592262508,0.984955177719,1,8.17813303363,14.1781461483,14.2480927402,16.2480975869,16.2674317659,19.2674420295,19.2674431699,392.183872133
22,392.185884952,4.5616288844e-06,B,CompMental,M2,Computer,Ken knows the house is empty. ,0.604774485897,4.10478147089,4.13810474013,8.13907237566,2,Leave a note,5.52246901585,1.38435201634,1,8.15906228876,12.359068618,12.4253006185,14.4253028993,14.4419836357,16.4419950398,16.4419961802,408.627878566
23,408.630079837,4.27652685175e-06,B,CompNM,M2,Computer,Ken is in the living room. ,0.618938343599,4.1189458988,4.15233246064,8.16394209126,1,Watch TV,5.18834481011,1.03599666887,1,8.18402352204,11.5840304785,11.653757542,13.6537598228,13.6716847435,16.1716962902,16.1716971455,424.801775272
