,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000262295,2.28082353715e-06,D,CompMental,F1,Computer,Sue does not know what time it is.,0.616823815453,4.11682495587,4.15064473198,8.15281892765,1,Clock,6.017846594044386,1.8671864665011526,1,8.186453957,11.5864569221,11.6526535679,13.6526604104,13.6692454235,15.6692622446,15.669263385,25.6692893294
1,25.6712685146,4.56164889329e-06,D,PeerMental,F1,Danielle,I know that school is closed today.,0.596430681191,4.09643495774,4.12977433525,8.14587609879,1,Play outside,5.969159835598475,1.8393698196778132,1,8.18088560982,14.1809001501,14.2309391522,16.2309462797,16.24757862,18.7475891688,18.7475903092,44.4188562579
2,44.4206629558,4.27654413215e-06,D,PeerNM,F1,Danielle,I have ten empty glass bottles.,0.606698951733,4.10670351338,4.14002492941,8.15431714404,2,Recycling,6.201573255510084,2.061539487907794,1,8.19159864108,11.1916137515,11.2412513286,13.2412578859,13.2581704825,17.4581876457,17.4581887861,61.8788491759
3,61.8805501006,1.65359761013e-05,D,PeerMental,F1,Danielle,I like to play with animals.,0.581560847828,4.08156597968,4.11476651203,8.11536323266,2,Dog,6.25887269123632,2.1440893581311684,1,8.15034052705,12.3503417245,12.4013121582,14.4013198559,14.4179744342,17.4179901149,17.4179912553,79.2985273859
4,79.3003007267,4.27654595114e-06,D,CompNM,F1,Computer,Sue can do the splits.,0.581601617561,4.08160846003,4.11497378193,8.1326530205,1,Gymnastics,5.275918430883394,1.1609358107652952,1,8.16982190184,11.5698325647,11.6365406853,13.6365489533,13.653229476,15.6532448716,15.6532462971,94.9535444578
5,94.9552345486,4.5616470743e-06,D,PeerNM,F1,Danielle,I only ride my bike in the street.,0.576781665823,4.07678280623,4.11029495618,8.12196764423,2,Road bike,7.245490810559204,3.1351793183985137,1,8.15676703434,14.1567755874,14.2088562123,16.208863625,16.2254922589,18.7254996716,18.725500812,113.680732795
6,113.682635287,3.991443009e-06,D,PeerMental,F1,Danielle,I do not know where I'm going.,0.598785061971,4.09879047893,4.13177490318,8.1501563505,2,Ask for directions,6.853446211323899,2.7216650358786865,1,8.18333492991,12.3833389784,12.433747474,14.4337534612,14.4504285669,17.8504363787,17.850437234,131.533070525
7,131.534886917,4.27654595114e-06,D,CompMental,F1,Computer,Sue thinks there is candy in the jar.,0.602059755314,4.10206602758,4.13527767894,8.14868179765,1,Jar,7.391363488110073,3.2560764007666876,1,8.18317242119,11.1831892423,11.2323800629,13.2323826288,13.2493451184,15.7493528161,15.7493536714,147.284238307
8,147.285944364,3.991443009e-06,D,CompNM,F1,Computer,Sue has a lot of clothes.,0.605303942633,4.10531249572,4.13867268576,8.14680011769,1,Big closet,6.780303030303912,2.6416192255219357,1,8.18062958731,14.1806412765,14.2347062184,16.234707644,16.2513710604,18.2513873113,18.2513884517,165.53733082
9,165.539110433,4.27654413215e-06,D,PeerMental,F1,Danielle,I want to eat healthy.,0.587886428639,4.08789298601,4.12119444482,8.13390975463,1,Fish,5.59707586933655,1.4758734416263906,1,8.17137571333,14.1713788495,14.2226962535,16.2226973939,16.2397086361,19.2397180445,19.2397188998,184.778827337
10,184.780628903,4.27654595114e-06,D,PeerNM,F1,Danielle,I have shin guards.,0.586372531579,4.08637281668,4.11965061195,8.13324860072,2,Soccer,5.51515208535784,1.3954866480544297,1,8.16806680762,12.3680754177,12.4212374384,14.421239149,14.4378589447,16.4378729148,16.4378737701,201.218500677
