,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000248039,2.56591829384e-06,B,CompMental,M2,Computer,Tim is excited to see his friend.,0.577930079292,4.07793635154,4.10920007207,8.11479976143,1,Hug friend,5.36105038437,1.25184232944,1,8.13149248642,11.5315456865,11.578758871,13.578767424,13.5842764509,15.5842864295,15.5842875699,25.5843123738
1,25.5862730206,4.27653048973e-06,B,CompNM,M2,Computer,Tim only rides his bike in the street.,0.550091289676,4.05009756192,4.08318165904,8.09551859493,1,Road bike,5.94475463547,1.86156385317,0,8.11210383645,14.1121121044,14.15617149,16.156179758,16.1612933483,18.6613033269,18.6613044673,44.2475754922
2,44.2492211012,3.99142845708e-06,B,CompMental,M2,Computer,Tim thinks his friend is busy.,0.557384770304,4.05738876173,4.09097178744,8.10620593035,1,Leave alone,8.07672979966,3.98575116977,0,8.12288839167,11.122908919,11.171648825,13.1716496803,13.1768527927,17.3768584377,17.3768595781,61.6260789687
3,61.6277781769,4.27653094448e-06,B,CompNM,M2,Computer,Tim can't see things far away.,0.568702466361,4.06870617269,4.09683120476,8.09838729175,2,Glasses,5.61332578383,1.51648773662,1,8.11517296001,12.3151874432,12.354213067,14.3542187691,14.360716815,17.3607342062,17.3607350615,78.9885115278
4,78.9902879987,4.27653048973e-06,B,PeerMental,M2,Mitchell,I want to have fun with my friends.,0.558238080738,4.05824349768,4.08817721715,8.09005005252,1,Party,5.050776675,0.962594896217,1,8.10675275608,11.5067589143,11.5364414589,13.5364457354,13.5416340225,15.5416397245,15.5416408649,94.5319268679
5,94.5336862326,4.27653094448e-06,B,CompNM,M2,Computer,Tim has to carry a lot of books.,0.57209803177,4.07210088279,4.10222333982,8.11403996447,2,Backpack,5.59240299973,1.49017110685,1,8.13318941382,14.1332019583,14.1786018938,16.1786098766,16.1840519045,18.6840684405,18.6840695809,113.217753818
6,113.219628364,4.27653048973e-06,B,CompNM,M2,Computer,Tim came in third place in the contest.,0.579787519145,4.07979322119,4.11277610708,8.1184413699,2,Bronze medal,6.11648442944,2.00369378215,0,8.1367759976,12.3367824979,12.3803244233,14.3803278445,14.3856951757,17.7857044701,17.7857056105,131.005331979
7,131.007233894,4.27653048973e-06,B,PeerMental,M2,Mitchell,I think my friend is mad at me.,0.570341803145,4.07034579457,4.09817916725,8.10265983106,1,Apologize,6.66887791816,2.57068934254,0,8.11873588032,11.1187575481,11.156196579,13.1562002853,13.1621686116,15.6621800157,15.662180871,146.66941277
8,146.671112263,3.99142891183e-06,B,PeerNM,M2,Mitchell,I have a kite.,0.561230511849,4.0612370692,4.08876224656,8.10535376033,2,Windy day,6.15509038305,2.06631160057,0,8.12200486042,14.1220222516,14.1557729174,16.1557749131,16.1608098153,18.1608158024,18.1608166577,164.831927495
9,164.833682868,4.27653094448e-06,B,CompMental,M2,Computer,Tim wants a healthy snack.,0.565130707886,4.06513669503,4.09345816241,8.09867039808,1,Carrots,5.74756152217,1.65408710894,0,8.11535742104,14.1153782335,14.1565153231,16.1565167486,16.1617885706,19.1618022555,19.1618033959,183.995484269
10,183.997283263,3.99142845708e-06,B,PeerNM,M2,Mitchell,I do not own a helmet.,0.562085817998,4.06209437106,4.08849339533,8.09320299608,2,Jogging,6.79376116887,2.705260646,1,8.11025637517,12.3102660116,12.3395873319,14.3395953147,14.3443784718,16.344393012,16.3443938673,200.341675419
11,200.343500072,3.99142845708e-06,B,PeerMental,M2,Mitchell,I like homemade meals.,0.563129291499,4.06313385313,4.09227983564,8.09907980463,2,Pack lunch,6.14758934813,2.05530124453,1,8.11558236655,11.5156127584,11.5523706806,13.5523729614,13.5571481356,16.0571601099,16.0571612503,216.400659612
12,216.402542426,3.99142845708e-06,B,CompNM,M2,Computer,Tim has big feet. ,0.555373090244,4.05537537106,4.08684550548,8.09128511459,1,Big shoes,5.4235436132,1.33668841425,1,8.10793450408,11.5079415176,11.5480453974,13.5480539504,13.5532382461,15.5532527863,15.5532539267,231.955794357
13,231.957593636,4.56163297713e-06,B,PeerMental,M2,Mitchell,I am afraid of heights.,0.566602974869,4.06660554079,4.09350805527,8.10301193209,2,Rake leaves,6.56844587452,2.47493097679,1,8.11969895504,14.1197143506,14.1543799087,16.1543839002,16.1592973489,18.659308753,18.6593096083,250.616901249
14,250.618758688,4.27653048973e-06,B,PeerNM,M2,Mitchell,I am going to a water park.,0.616929758838,4.1169388821,4.14437368212,8.14938406553,2,Bathing suit,6.76723983583,2.62285874106,1,8.16853009366,11.1685315192,11.2010445569,13.2010454122,13.2065441754,17.4065580884,17.4065589437,268.025315636
15,268.027145421,4.56163297713e-06,B,CompMental,M2,Computer,Tim knows that school is closed today.,0.577425733768,4.0774297252,4.10915360044,8.11186948256,2,Play outside,6.52884862108,2.41968903349,0,8.13032641904,12.3303426128,12.3788416076,14.3788470245,14.3841599012,17.3841658883,17.3841670287,285.411323284
16,285.413211515,4.27653048973e-06,B,PeerNM,M2,Mitchell,I am in a research lab.,0.55470623655,4.05470994288,4.08536839176,8.09609706698,1,Pay attention,5.92789255986,1.84251846606,1,8.11282714035,11.5128324432,11.5489853788,13.5489902256,13.5536867116,15.5537023922,15.5537032475,300.966912767
17,300.968837776,4.27653048973e-06,B,PeerMental,M2,Mitchell,I know the answer to the question.,0.547992083286,4.04799949594,4.07436345265,8.09073999948,1,Say answer,6.05719033071,1.98281832499,1,8.10744754978,14.107456673,14.1435785325,16.1435796729,16.149821127,18.6498376629,18.6498388033,319.618674583
18,319.620642358,4.27653094448e-06,B,PeerMental,M2,Mitchell,I want to listen to loud music.,0.576930226405,4.0769296562,4.10248021677,8.11324224893,2,Rock,5.6752967057,1.57281278261,1,8.13227680216,12.3322807366,12.3627803836,14.362784375,14.3681505658,17.7681667026,17.768167843,337.388808205
19,337.390741767,4.27653048973e-06,B,CompMental,M2,Computer,Tim thinks TV shows should be silly.,0.576955315385,4.07695959192,4.10867405879,8.11417595814,2,Comedy ,5.42523911509,1.31656163507,1,8.13096333702,11.1309753113,11.1745061177,13.1745129602,13.1797440126,15.6797579826,15.6797588379,353.070498609
20,353.072494609,4.27653094448e-06,B,CompNM,M2,Computer,Tim can speak Spanish.,0.57509873084,4.0751072839,4.10533009686,8.11688357231,1,Mexico,5.32861346891,1.2232770998,1,8.13446952202,14.1344709475,14.172777544,16.1727778291,16.1781659727,18.1781793725,18.1781805129,371.250672841
21,371.252660287,4.27653048973e-06,B,PeerNM,M2,Mitchell,I stayed home sick from school today.,0.556571089056,4.05657336987,4.08443696337,8.09194997257,2,Doctor's office,5.93841596161,1.8539732962,1,8.10872024532,14.1087282282,14.1492366678,16.1492366678,16.1545475487,19.1545572422,19.1545580975,390.407216104
22,390.409149096,4.27653048973e-06,B,PeerNM,M2,Mitchell,I am playing with three friends.,0.553496833656,4.05350367611,4.07959393485,8.09419258529,2,Card game,5.99200573853,1.91240182511,1,8.11195501318,12.3119726325,12.3482698297,14.3482698297,14.3553300969,16.3553420711,16.3553429264,406.764490027
23,406.766463788,4.27653094448e-06,B,CompMental,M2,Computer,Tim thinks it will be warm today.,0.578704986663,4.07870812279,4.10932152555,8.1216119898,1,T-shirt,6.73648844367,2.62715750976,0,8.13833493561,11.5383425193,11.5811417539,13.5811434645,13.5862160002,16.086221132,16.0862219873,422.852684065
