,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000236634,2.8510185075e-06,B,CompNM,F1,Computer,Sue is going to a water park.,0.590605211262,4.09060877503,4.12272235731,8.13692014213,2,Bathing suit,5.63302066218,1.51028861141,1,8.15368840482,11.5536962166,11.6023266018,13.6023334442,13.6076109638,15.6076189466,15.6076198019,25.6076428952
1,25.6095773109,4.5616288844e-06,B,PeerMental,F1,Danielle,I think TV shows should be silly.,0.547819983299,4.04782354707,4.07444692388,8.07742994407,2,Comedy ,5.57358491857,1.49912915654,1,8.09429000955,14.0942985626,14.125631251,16.1256352425,16.1318749806,18.6318896633,18.6318905186,44.2414655487
2,44.2432519966,4.84673091705e-06,B,CompNM,F1,Computer,Sue is in a research lab.,0.570020290696,4.07002043325,4.1036299447,8.11768460841,1,Pay attention,5.31479344802,1.21115580557,1,8.13434025589,11.1343562216,11.1786165663,13.1786162812,13.1840035649,17.3840173068,17.3840181621,61.6272675928
3,61.6291401415,4.84673091705e-06,B,PeerMental,F1,Danielle,I care about the environment.,0.572036245562,4.07204465607,4.09583554644,8.10325218481,1,Recycling,5.14897453157,1.05313071718,1,8.11921646041,12.3192347639,12.3554831777,14.3554831777,14.360230693,17.360242097,17.3602429524,78.989380813
4,78.9911167979,3.9914257286e-06,B,PeerNM,F1,Danielle,I sprained my ankle.,0.549107788155,4.04911078172,4.08050220113,8.09444966656,2,Watch a movie,5.67705663177,1.59654274146,1,8.1112729539,11.5112944506,11.5476500626,13.5476589008,13.5527511041,15.5527687804,15.5527696357,94.543884438
5,94.5457766587,4.27652685175e-06,B,PeerMental,F1,Danielle,I do not want to go to bed early.,0.567387945724,4.06738666277,4.09761144558,8.10681795309,2,11pm bedtime,5.90733193462,1.80970851477,1,8.12359590925,14.1236050325,14.1630976197,16.1631018962,16.168004792,18.6680112068,18.6680123472,113.21378701
6,113.215670108,4.27652685175e-06,B,PeerMental,F1,Danielle,I want to do some exercise.,0.565393088391,4.06539551176,4.09078696366,8.09393705351,1,Soccer,5.2074030105,1.11660720868,1,8.11048863883,12.310508653,12.3378068658,14.3378068658,14.3426094057,17.7426223493,17.7426232046,130.958291602
7,130.960148755,4.5616288844e-06,B,PeerNM,F1,Danielle,I only ride my bike in the street.,0.570078451464,4.07008030463,4.10230536171,8.10445531443,2,Road bike,6.1179674294,2.01565294443,1,8.12110754069,11.1211320594,11.1547863319,13.1547903233,13.1598317785,15.6598444656,15.6598453209,146.619992365
8,146.621827565,4.84673000756e-06,B,CompMental,F1,Computer,Sue wants to watch a true story.,0.577581475681,4.07758190333,4.110735537,8.12680501517,1,History Channel,5.60631346544,1.49556766478,1,8.14330642257,14.1433280903,14.1902715281,16.1902800812,16.1957725674,18.1957839715,18.1957848268,164.817610111
9,164.819518298,4.84673000756e-06,B,CompNM,F1,Computer,Sue is not at the pool. ,0.574766665554,4.07477222504,4.10606899065,8.11798482061,2,Swing set,5.76862078295,1.66254238395,1,8.13494809294,14.1349597821,14.1742399685,16.1742425344,16.1792914023,19.1793042319,19.1793050872,183.998821104
10,184.000680538,4.5616288844e-06,B,CompMental,F1,Computer,Sue thinks her friend is mad at her.,0.568502693784,4.06850568735,4.10269081935,8.11215790991,2,Apologize,6.06236487956,1.95966351144,1,8.12904762597,12.3290630785,12.3758961819,14.3758958968,14.3808350005,16.3808506811,16.3808515364,200.381530079
11,200.383417453,4.5616288844e-06,B,PeerNM,F1,Danielle,I am in the living room. ,0.563799369297,4.06380321817,4.09386150153,8.09812377353,1,Watch TV,5.27967175659,1.1858008467,1,8.11432325812,11.5143290742,11.5455012503,13.5455092332,13.5505221782,16.0505377163,16.0505388567,216.433954028
