,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000296506,2.85101486952e-06,C,PeerMental,M2,Laurence,I think my friend is mad at me.,0.624577586277,4.12458000964,4.1745298175,8.18150825041,2,Apologize,5.9337837179,1.75924648776,1,8.21707411018,11.6170754216,11.6697619202,13.669769903,13.6902727026,15.6902801152,15.6902812556,25.6903106211
1,25.6963063086,1.53954897542e-05,C,CompNM,M2,Computer,Ken only rides his bike in the street.,0.613197754195,4.11319846695,4.14655535918,8.15550669547,2,Road bike,5.97767397544,1.83111205891,1,8.18950364089,14.189509628,14.2586402191,16.2586430701,16.2752188797,18.7752272902,18.7752287157,44.4715224798
2,44.4770950766,8.26794712339e-06,C,PeerMental,M2,Laurence,I feel confused during math class.,0.577459978143,4.07746667803,4.11140546272,8.12265272254,1,Math tutor,6.20703511112,2.09562109536,1,8.14262380753,11.1426292245,11.192855866,13.1928598574,13.2095474268,17.4095636206,17.409564761,61.8866541355
3,61.8926461167,6.84243786964e-06,C,CompMental,M2,Computer,Ken is excited to see his friend.,0.597076966893,4.0970856625,4.13013721086,8.14065717639,1,Hug friend,5.76607695292,1.63593061881,1,8.16066332889,12.360669259,12.4113372379,14.4113386634,14.4280302242,17.4280461899,17.4280473303,79.3206891705
4,79.3266503608,6.84244150762e-06,C,CompNM,M2,Computer,Ken's dog is sick.,0.598690357096,4.09869335066,4.13124112443,8.14297248684,1,Veterinarian,5.72725409199,1.59600498472,1,8.16355340424,11.5635581369,11.6334362645,13.6334388304,13.6500725156,15.650084775,15.6500859154,94.9767319996
5,94.9825677451,8.26794712339e-06,C,CompMental,M2,Computer,Ken is angry at his mom.,0.612428264863,4.11243781577,4.16195455423,8.18010726094,2,Glare at mom,5.7435502168,1.58157912668,1,8.19667651313,14.1966950447,14.2638783916,16.2638858042,16.2805046641,18.7805147852,18.7805162107,113.763078824
6,113.770843567,1.71061001311e-05,C,PeerMental,M2,Laurence,I am afraid of heights.,0.578768879786,4.07877786049,4.11253303972,8.12271401939,2,Rake leaves,5.69287625078,1.58033579842,1,8.14277149018,12.3427911052,12.3954758931,14.3954770335,14.4121309609,17.8121431062,17.8121442466,131.582973274
7,131.649288201,2.39485380007e-05,C,PeerNM,M2,Laurence,I am inside of a tent.,0.59028442025,4.09029226055,4.12361579589,8.12478870405,1,Camping,6.34854103511,2.22491811168,1,8.14479514164,11.1448313495,11.1957017506,13.1957043165,13.2119280255,15.7119412827,15.7119427083,147.361214088
8,147.367310132,7.41264011594e-06,C,CompNM,M2,Computer,Ken is going to a birthday party.,0.612194766614,4.112200041,4.1455167339,8.15238454737,1,Party hat,5.75664607568,1.61112078873,1,8.17238043621,14.1723941211,14.2221640298,16.2221677361,16.2387982852,18.238814536,18.2388156764,165.606121246
9,165.612196192,7.69774487708e-06,C,PeerMental,M2,Laurence,I know the answer to the question.,0.599045308638,4.09905086812,4.13235359104,8.1485023183,1,Say answer,6.19210319767,2.05973250053,1,8.16936548634,14.169372899,14.2185577791,16.2185572089,16.2349591064,19.2349759274,19.2349770678,184.847168413
10,184.960413352,0.000188737289136,C,CompMental,M2,Computer,Ken wants to save money.,0.589624124848,4.08963168004,4.12296063231,8.13451067007,2,Yo-yo,6.49823764419,2.37527016944,1,8.1544712063,12.3544999446,12.4248370858,14.4248370858,14.4411882352,16.4411933671,16.4411945075,201.40142796
11,201.428798573,9.12325413083e-06,C,CompMental,M2,Computer,"Ken likes calm, relaxing rides.",0.610682017301,4.11068158965,4.14405615818,8.15092853329,1,Ferris wheel,5.67947077152,1.53540320928,1,8.17171472387,11.5717225927,11.6424169663,13.6424195322,13.6583741052,16.1583802349,16.1583816604,217.587174246
12,217.633867053,2.28081298701e-05,C,PeerNM,M2,Laurence,I am wearing a costume.,0.597439045981,4.09744203955,4.13090926611,8.14590703804,1,School play,7.05035778831,2.91943968404,1,8.16586871468,11.5658814302,11.6366242711,13.6366313986,13.6531484772,15.653156175,15.6531573154,233.287008688
13,233.29413794,6.84243786964e-06,C,CompNM,M2,Computer,Ken is not on vacation.,0.590385631331,4.09039261632,4.12371159004,8.13609897132,1,Dresser,6.29981117718,2.17608162574,0,8.1564150293,14.1564184505,14.2057176564,16.2057253542,16.2224303147,18.722435304,18.7224367295,252.016570393
14,252.02363293,9.12325413083e-06,C,PeerNM,M2,Laurence,I can do the splits.,0.596289801259,4.09629849686,4.12979822501,8.14024919594,1,Gymnastics,5.33105575134,1.20124954348,1,8.1602496464,11.1602912712,11.2159587925,13.2159622138,13.2318090184,17.4318177995,17.4318189399,269.455445598
